op_index,elapsed_s,latency_us,op
430,0.001171,11.217000,get
431,0.001172,1.307000,get
432,0.001173,1.125000,get
433,0.001175,1.040000,get
434,0.001186,9.768000,get
435,0.001188,2.194000,put
436,0.001190,1.123000,get
437,0.001190,0.233000,get
438,0.001194,3.533000,get
439,0.001195,1.323000,get
440,0.001197,1.754000,put
441,0.001202,3.750000,put
442,0.001202,0.270000,get
443,0.001204,1.723000,put
444,0.001204,0.206000,get
445,0.001206,1.631000,put
446,0.001211,4.638000,get
447,0.001218,6.483000,get
448,0.001220,1.096000,get
449,0.001220,0.239000,get
450,0.001222,1.943000,put
451,0.001223,0.201000,get
452,0.001228,4.455000,get
453,0.001230,1.704000,get
454,0.001230,0.234000,get
455,0.001231,0.252000,get
456,0.001231,0.242000,get
457,0.001232,0.186000,get
458,0.001233,1.035000,get
459,0.001238,4.671000,get
460,0.001240,1.536000,get
461,0.001243,3.247000,put
462,0.001245,1.415000,get
463,0.001245,0.345000,get
464,0.001247,1.840000,put
465,0.001250,1.846000,put
466,0.001250,0.257000,get
467,0.001252,1.760000,put
468,0.001254,1.476000,get
469,0.001256,1.492000,get
470,0.001256,0.225000,get
471,0.001256,0.210000,get
472,0.001260,3.242000,put
473,0.001262,1.796000,put
474,0.001264,1.790000,put
475,0.001266,1.736000,put
476,0.001269,2.893000,put
477,0.001269,0.218000,get
478,0.001272,1.841000,put
479,0.001283,10.831000,get
480,0.001284,0.258000,get
481,0.001286,1.977000,put
482,0.001288,2.059000,get
483,0.001289,0.240000,get
484,0.001290,1.156000,get
485,0.001295,4.601000,get
486,0.001298,1.845000,put
487,0.001298,0.327000,get
488,0.001299,0.333000,get
489,0.001302,3.480000,put
490,0.001303,0.316000,get
491,0.001305,1.851000,put
492,0.001307,1.652000,put
493,0.001309,1.659000,put
494,0.001315,5.731000,get
495,0.001319,3.865000,put
496,0.001320,0.250000,get
497,0.001322,1.923000,put
498,0.001322,0.290000,get
499,0.001333,10.463000,get
500,0.001335,1.629000,get
501,0.001336,0.204000,get
502,0.001336,0.231000,get
503,0.001343,5.799000,get
504,0.001345,1.784000,put
505,0.001345,0.191000,get
506,0.001346,0.280000,get
507,0.001348,1.944000,get
508,0.001358,9.325000,get
