op_index,elapsed_s,latency_us,op
453,0.001220,13.821000,get
454,0.001220,0.211000,get
455,0.001220,0.196000,get
456,0.001221,0.195000,get
457,0.001222,1.297000,get
458,0.001224,1.853000,get
459,0.001225,0.205000,get
460,0.001225,0.262000,get
461,0.001228,1.979000,put
462,0.001235,7.014000,get
463,0.001237,1.999000,get
464,0.001245,6.842000,get
465,0.001245,0.293000,get
466,0.001247,2.060000,put
467,0.001248,0.264000,get
468,0.001256,8.046000,get
469,0.001257,0.270000,get
470,0.001264,6.361000,get
471,0.001264,0.384000,get
472,0.001265,0.203000,get
473,0.001267,2.006000,put
474,0.001271,3.528000,put
475,0.001278,6.111000,get
476,0.001279,1.512000,get
477,0.001281,1.240000,get
478,0.001281,0.247000,get
479,0.001282,0.203000,get
480,0.001283,1.065000,get
481,0.001285,2.108000,put
482,0.001288,1.819000,put
483,0.001288,0.279000,get
484,0.001297,8.778000,get
485,0.001298,0.439000,get
486,0.001299,0.273000,get
487,0.001302,2.592000,get
488,0.001302,0.247000,get
489,0.001315,12.091000,get
490,0.001315,0.356000,get
491,0.001316,0.389000,get
492,0.001320,4.211000,get
493,0.001329,7.842000,get
494,0.001330,0.231000,get
495,0.001332,2.120000,put
496,0.001332,0.215000,get
497,0.001334,1.504000,get
498,0.001334,0.244000,get
499,0.001335,0.192000,get
500,0.001335,0.299000,get
501,0.001338,2.220000,get
502,0.001342,3.564000,put
503,0.001344,1.848000,get
504,0.001344,0.210000,get
505,0.001346,1.964000,put
506,0.001348,1.885000,put
507,0.001351,1.849000,put
508,0.001357,5.598000,get
509,0.001361,4.224000,get
510,0.001362,0.206000,get
511,0.001366,4.093000,get
512,0.001368,1.369000,get
513,0.001372,4.068000,get
514,0.001372,0.212000,get
515,0.001377,4.002000,get
516,0.001381,3.567000,put
517,0.001381,0.340000,get
518,0.001383,1.962000,put
519,0.001384,0.198000,get
520,0.001386,1.791000,put
521,0.001386,0.281000,get
522,0.001387,0.299000,get
523,0.001387,0.194000,get
524,0.001397,9.511000,get
525,0.001398,0.316000,get
526,0.001400,1.872000,put
527,0.001402,1.553000,get
528,0.001402,0.262000,get
529,0.001403,0.362000,get
530,0.001403,0.266000,get
531,0.001404,0.354000,get
532,0.001404,0.210000,get
533,0.001406,1.073000,get
534,0.001414,7.552000,get
535,0.001414,0.358000,get
536,0.001415,0.241000,get
537,0.001419,3.928000,put
538,0.001419,0.222000,get
539,0.001422,2.231000,put
540,0.001423,1.244000,get
541,0.001434,9.757000,get
542,0.001436,1.681000,get
543,0.001436,0.328000,get
544,0.001439,2.078000,put
545,0.001441,1.568000,get
546,0.001443,2.086000,put
547,0.001451,7.585000,get
548,0.001459,7.189000,get
549,0.001460,0.229000,get
550,0.001461,1.219000,get
551,0.001472,9.549000,get
552,0.001478,5.599000,get
553,0.001481,3.289000,put
554,0.001487,5.077000,get
555,0.001487,0.268000,get
556,0.001488,0.323000,get
557,0.001488,0.325000,get
558,0.001491,2.117000,put
559,0.001493,2.286000,put
560,0.001497,3.173000,put
561,0.001499,1.796000,get
562,0.001501,1.644000,get
563,0.001503,1.736000,put
564,0.001511,7.710000,get
565,0.001513,1.653000,get
566,0.001515,1.669000,get
567,0.001516,0.393000,get
568,0.001516,0.208000,get
569,0.001518,1.476000,get
570,0.001520,2.030000,get
571,0.001521,0.320000,get
572,0.001522,1.223000,get
573,0.001523,0.230000,get
574,0.001525,1.794000,put
575,0.001525,0.211000,get
576,0.001528,1.979000,put
577,0.001532,3.547000,put
578,0.001532,0.353000,get
579,0.001533,0.329000,get
580,0.001540,7.325000,get
581,0.001543,2.099000,put
582,0.001546,2.509000,get
583,0.001546,0.200000,get
584,0.001547,0.319000,get
585,0.001547,0.174000,get
586,0.001550,1.983000,put
587,0.001550,0.195000,get
588,0.001552,1.947000,put
589,0.001553,0.331000,get
590,0.001555,2.336000,get
591,0.001557,1.246000,get
592,0.001557,0.336000,get
593,0.001560,2.434000,get
594,0.001562,1.670000,get
595,0.001565,3.162000,put
596,0.001569,3.029000,get
597,0.001569,0.276000,get
598,0.001570,0.314000,get
599,0.001570,0.277000,get
600,0.001571,0.303000,get
601,0.001571,0.210000,get
602,0.001572,0.291000,get
603,0.001573,1.608000,get
604,0.001582,7.352000,get
605,0.001588,5.856000,get
606,0.001590,2.063000,put
607,0.001592,1.836000,put
608,0.001595,1.942000,put
609,0.001600,4.479000,get
610,0.001603,3.288000,put
611,0.001604,0.387000,get
612,0.001604,0.190000,get
613,0.001605,0.174000,get
614,0.001605,0.177000,get
615,0.001606,1.204000,get
616,0.001607,0.197000,get
617,0.001609,1.727000,get
618,0.001609,0.285000,get
619,0.001610,0.277000,get
620,0.001610,0.307000,get
621,0.001611,0.191000,get
622,0.001613,2.053000,get
623,0.001613,0.188000,get
624,0.001619,0.379000,get
625,0.001621,2.004000,get
626,0.001621,0.265000,get
627,0.001624,2.010000,get
628,0.001624,0.325000,get
629,0.001631,5.991000,get
630,0.001632,1.257000,get
631,0.001633,0.265000,get
632,0.001633,0.193000,get
633,0.001634,0.186000,get
634,0.001634,0.252000,get
635,0.001634,0.246000,get
636,0.001644,8.804000,get
637,0.001644,0.374000,get
638,0.001645,0.265000,get
639,0.001650,4.458000,get
640,0.001652,2.280000,put
641,0.001654,1.205000,get
642,0.001655,1.295000,get
643,0.001656,0.341000,get
644,0.001657,1.240000,get
645,0.001659,1.851000,put
646,0.001661,1.815000,get
647,0.001662,0.397000,get
648,0.001664,1.585000,get
649,0.001675,10.532000,get
650,0.001677,1.263000,get
