op_index,elapsed_s,latency_us,op
387,0.004070,7.735000,scan
388,0.004078,7.650000,scan
389,0.004086,7.809000,scan
390,0.004094,7.674000,scan
391,0.004107,12.060000,scan
392,0.004115,7.652000,scan
393,0.004123,7.692000,scan
394,0.004131,7.668000,scan
395,0.004141,9.284000,scan
396,0.004149,7.648000,scan
397,0.004157,7.749000,scan
398,0.004165,7.723000,scan
399,0.004173,7.733000,scan
400,0.004181,8.062000,scan
401,0.004189,7.691000,scan
402,0.004205,14.655000,scan
403,0.004213,7.787000,scan
404,0.004221,7.646000,scan
405,0.004229,7.789000,scan
406,0.004237,7.609000,scan
407,0.004245,7.765000,scan
408,0.004253,7.690000,scan
409,0.004261,7.603000,scan
410,0.004269,7.618000,scan
411,0.004278,8.512000,scan
412,0.004286,7.618000,scan
413,0.004294,7.852000,scan
414,0.004302,7.623000,scan
415,0.004310,7.686000,scan
416,0.004333,21.773000,scan
417,0.004341,7.819000,scan
418,0.004355,13.621000,scan
419,0.004378,22.196000,scan
420,0.004386,7.948000,scan
421,0.004395,7.748000,scan
422,0.004403,7.617000,scan
423,0.004411,7.632000,scan
424,0.004419,7.932000,scan
425,0.004427,7.626000,scan
426,0.004435,7.685000,scan
427,0.004443,7.677000,scan
428,0.004451,7.698000,scan
429,0.004459,7.693000,scan
430,0.004469,9.870000,scan
431,0.004477,7.661000,scan
432,0.004485,7.660000,scan
433,0.004496,9.978000,scan
434,0.004508,7.902000,scan
435,0.004516,7.759000,scan
436,0.004524,7.734000,scan
437,0.004549,24.172000,scan
438,0.004557,7.793000,scan
439,0.004565,7.789000,scan
440,0.004579,13.576000,scan
441,0.004587,7.801000,scan
442,0.004595,7.781000,scan
443,0.004604,7.905000,scan
444,0.004615,10.666000,scan
445,0.004623,7.822000,scan
446,0.004631,7.822000,scan
447,0.004639,7.803000,scan
448,0.004647,7.837000,scan
449,0.004669,20.802000,scan
450,0.004679,9.414000,scan
451,0.004690,10.461000,scan
452,0.004698,7.956000,scan
453,0.004706,7.847000,scan
454,0.004715,8.022000,scan
455,0.004723,7.946000,scan
456,0.004731,7.824000,scan
457,0.004739,7.787000,scan
458,0.004748,8.431000,scan
459,0.004759,10.123000,scan
460,0.004767,7.930000,scan
461,0.004775,7.970000,scan
462,0.004783,7.831000,scan
463,0.004792,7.945000,scan
464,0.004800,7.958000,scan
465,0.004808,7.863000,scan
466,0.004822,13.094000,scan
467,0.004830,7.898000,scan
468,0.004839,8.693000,scan
469,0.004848,7.848000,scan
470,0.004856,7.853000,scan
471,0.004864,7.810000,scan
472,0.004882,16.934000,scan
473,0.004890,7.992000,scan
474,0.004898,7.882000,scan
475,0.004906,7.733000,scan
476,0.004915,7.875000,scan
477,0.004929,13.392000,scan
478,0.004937,7.990000,scan
479,0.004945,7.895000,scan
480,0.004953,7.852000,scan
481,0.004964,9.599000,scan
482,0.004972,7.785000,scan
483,0.004980,7.951000,scan
484,0.004988,7.829000,scan
485,0.004996,7.842000,scan
486,0.005005,7.831000,scan
487,0.005013,7.857000,scan
488,0.005021,7.768000,scan
489,0.005029,7.838000,scan
490,0.005038,7.933000,scan
491,0.005048,9.637000,scan
492,0.005057,8.756000,scan
493,0.005070,12.898000,scan
494,0.005078,7.860000,scan
495,0.005095,15.743000,scan
496,0.005103,8.010000,scan
497,0.005112,7.931000,scan
498,0.005122,10.345000,scan
499,0.005141,18.121000,scan
500,0.005150,8.138000,scan
501,0.005158,7.896000,scan
502,0.005177,18.618000,scan
503,0.005199,20.539000,scan
504,0.005208,9.086000,scan
505,0.005222,12.902000,scan
506,0.005230,8.012000,scan
507,0.005240,9.343000,scan
508,0.005248,8.167000,scan
509,0.005257,7.883000,scan
510,0.005265,7.941000,scan
511,0.005273,7.764000,scan
512,0.005281,7.820000,scan
513,0.005290,7.766000,scan
514,0.005298,7.845000,scan
515,0.005306,7.872000,scan
516,0.005321,14.512000,scan
517,0.005330,7.847000,scan
518,0.005346,15.569000,scan
519,0.005354,7.845000,scan
520,0.005362,7.871000,scan
521,0.005374,11.141000,scan
522,0.005382,7.990000,scan
523,0.005391,7.853000,scan
524,0.005399,7.881000,scan
525,0.005407,7.868000,scan
526,0.005415,7.839000,scan
527,0.005424,8.057000,scan
528,0.005432,7.942000,scan
529,0.005440,7.789000,scan
530,0.005449,7.888000,scan
531,0.005457,7.877000,scan
532,0.005465,7.794000,scan
533,0.005475,9.082000,scan
534,0.005487,12.283000,scan
535,0.005503,15.551000,scan
536,0.005512,8.042000,scan
537,0.005520,7.875000,scan
538,0.005541,19.428000,scan
539,0.005549,7.980000,scan
540,0.005557,7.783000,scan
541,0.005565,7.996000,scan
542,0.005574,7.978000,scan
543,0.005582,7.931000,scan
544,0.005590,7.813000,scan
545,0.005599,7.981000,scan
546,0.005608,9.138000,scan
547,0.005617,7.891000,scan
548,0.005625,7.885000,scan
549,0.005640,14.669000,scan
550,0.005648,7.927000,scan
551,0.005657,7.987000,scan
552,0.005665,7.820000,scan
553,0.005673,7.858000,scan
554,0.005681,7.849000,scan
555,0.005690,7.785000,scan
556,0.005698,7.931000,scan
557,0.005706,7.833000,scan
558,0.005716,9.122000,scan
559,0.005724,8.039000,scan
560,0.005732,7.842000,scan
561,0.005762,28.578000,scan
562,0.005778,15.489000,scan
563,0.005786,7.847000,scan
564,0.005795,7.765000,scan
565,0.005803,7.777000,scan
566,0.005811,7.667000,scan
567,0.005819,7.623000,scan
568,0.005827,7.925000,scan
569,0.005835,7.758000,scan
570,0.005860,24.044000,scan
571,0.005868,8.419000,scan
572,0.005879,9.894000,scan
573,0.005887,7.851000,scan
574,0.005896,7.992000,scan
575,0.005904,7.957000,scan
576,0.005912,7.938000,scan
577,0.005921,7.904000,scan
578,0.005929,7.888000,scan
579,0.005937,7.875000,scan
580,0.005945,7.983000,scan
581,0.005954,7.857000,scan
582,0.005962,8.002000,scan
583,0.005975,12.450000,scan
584,0.005983,8.014000,scan
585,0.005992,7.884000,scan
586,0.006004,12.217000,scan
587,0.006013,7.889000,scan
588,0.006021,7.967000,scan
589,0.006035,13.741000,scan
590,0.006044,8.046000,scan
591,0.006052,7.833000,scan
592,0.006060,7.841000,scan
593,0.006068,7.860000,scan
594,0.006077,7.834000,scan
595,0.006085,7.767000,scan
596,0.006093,7.921000,scan
597,0.006101,7.777000,scan
598,0.006109,7.879000,scan
599,0.006118,7.891000,scan
600,0.006126,7.818000,scan
601,0.006134,7.838000,scan
602,0.006155,20.569000,scan
603,0.006164,7.974000,scan
604,0.006172,8.156000,scan
605,0.006180,7.797000,scan
606,0.006189,7.795000,scan
607,0.006197,7.868000,scan
608,0.006205,7.959000,scan
609,0.006213,7.862000,scan
610,0.006222,7.879000,scan
611,0.006230,7.949000,scan
612,0.006238,7.800000,scan
613,0.006246,7.778000,scan
614,0.006254,7.881000,scan
615,0.006263,7.955000,scan
616,0.006271,7.886000,scan
617,0.006279,7.880000,scan
618,0.006287,7.775000,scan
619,0.006296,7.869000,scan
620,0.006304,7.941000,scan
621,0.006312,7.899000,scan
622,0.006320,7.807000,scan
623,0.006334,13.444000,scan
624,0.006348,8.126000,scan
625,0.006376,27.537000,scan
626,0.006385,7.811000,scan
627,0.006393,7.742000,scan
628,0.006401,7.633000,scan
629,0.006409,7.754000,scan
630,0.006417,7.752000,scan
631,0.006425,7.743000,scan
632,0.006433,7.739000,scan
633,0.006448,13.912000,scan
634,0.006466,17.920000,scan
635,0.006474,7.717000,scan
636,0.006483,7.823000,scan
637,0.006492,9.008000,scan
638,0.006500,7.767000,scan
639,0.006508,7.727000,scan
640,0.006517,7.745000,scan
641,0.006525,7.837000,scan
642,0.006533,7.703000,scan
643,0.006552,17.887000,scan
644,0.006563,10.687000,scan
645,0.006571,7.705000,scan
646,0.006579,7.741000,scan
647,0.006589,8.719000,scan
648,0.006597,7.804000,scan
649,0.006605,7.736000,scan
650,0.006613,7.690000,scan
651,0.006621,7.622000,scan
652,0.006629,8.192000,scan
653,0.006637,7.653000,scan
654,0.006646,7.770000,scan
655,0.006654,7.592000,scan
656,0.006662,7.711000,scan
657,0.006671,8.639000,scan
658,0.006679,8.291000,scan
659,0.006688,7.805000,scan
660,0.006701,12.909000,scan
661,0.006709,7.620000,scan
662,0.006717,7.742000,scan
663,0.006725,7.637000,scan
664,0.006733,7.602000,scan
665,0.006741,7.834000,scan
666,0.006749,7.739000,scan
667,0.006758,7.717000,scan
668,0.006766,7.648000,scan
669,0.006775,9.033000,scan
670,0.006783,7.647000,scan
671,0.006791,7.671000,scan
672,0.006799,7.756000,scan
673,0.006818,18.069000,scan
674,0.006825,7.364000,scan
675,0.006833,7.357000,scan
676,0.006841,7.289000,scan
677,0.006848,7.479000,scan
678,0.006856,7.385000,scan
679,0.006864,7.305000,scan
680,0.006874,9.896000,scan
681,0.006882,7.417000,scan
682,0.006890,7.441000,scan
683,0.006901,10.544000,scan
684,0.006909,7.464000,scan
685,0.006916,7.412000,scan
686,0.006924,7.441000,scan
687,0.006932,7.280000,scan
688,0.006939,7.296000,scan
689,0.006947,7.418000,scan
690,0.006955,7.341000,scan
691,0.006962,7.251000,scan
692,0.006970,7.377000,scan
693,0.006978,7.283000,scan
694,0.006992,13.867000,scan
695,0.007000,7.527000,scan
696,0.007008,7.476000,scan
697,0.007016,7.414000,scan
698,0.007024,7.338000,scan
699,0.007031,7.343000,scan
700,0.007039,7.329000,scan
701,0.007047,7.341000,scan
702,0.007054,7.334000,scan
703,0.007062,7.409000,scan
704,0.007070,7.340000,scan
705,0.007077,7.291000,scan
706,0.007085,7.336000,scan
707,0.007093,7.367000,scan
708,0.007101,7.417000,scan
709,0.007125,24.135000,scan
710,0.007146,20.244000,scan
711,0.007154,7.513000,scan
712,0.007162,7.322000,scan
713,0.007170,7.492000,scan
714,0.007177,7.390000,scan
715,0.007185,7.394000,scan
716,0.007193,7.389000,scan
717,0.007201,7.399000,scan
718,0.007208,7.438000,scan
719,0.007216,7.409000,scan
720,0.007224,7.386000,scan
721,0.007241,16.062000,scan
722,0.007248,7.344000,scan
723,0.007272,23.409000,scan
724,0.007280,7.685000,scan
725,0.007295,14.222000,scan
726,0.007303,7.808000,scan
727,0.007312,7.716000,scan
728,0.007320,7.678000,scan
729,0.007328,7.708000,scan
730,0.007336,7.586000,scan
731,0.007356,19.413000,scan
732,0.007364,7.847000,scan
733,0.007378,12.900000,scan
734,0.007386,7.713000,scan
735,0.007394,7.713000,scan
736,0.007402,7.620000,scan
737,0.007418,15.402000,scan
738,0.007435,15.562000,scan
739,0.007443,7.763000,scan
740,0.007461,17.668000,scan
741,0.007470,8.842000,scan
742,0.007490,18.535000,scan
743,0.007504,13.977000,scan
744,0.007512,7.797000,scan
745,0.007521,7.848000,scan
746,0.007535,13.795000,scan
747,0.007543,7.701000,scan
748,0.007554,9.991000,scan
749,0.007567,12.741000,scan
750,0.007575,7.795000,scan
751,0.007583,7.691000,scan
752,0.007591,7.720000,scan
753,0.007599,7.656000,scan
754,0.007609,9.340000,scan
755,0.007617,7.725000,scan
756,0.007631,12.968000,scan
757,0.007639,7.815000,scan
758,0.007647,7.674000,scan
759,0.007655,7.734000,scan
760,0.007663,7.680000,scan
761,0.007671,7.708000,scan
762,0.007679,7.744000,scan
763,0.007687,7.799000,scan
764,0.007696,7.718000,scan
765,0.007704,7.667000,scan
766,0.007712,7.647000,scan
767,0.007722,10.309000,scan
768,0.007731,8.575000,scan
769,0.007739,7.686000,scan
770,0.007747,7.739000,scan
771,0.007755,7.640000,scan
772,0.007763,7.701000,scan
773,0.007771,7.698000,scan
774,0.007780,7.876000,scan
775,0.007788,7.797000,scan
776,0.007796,7.755000,scan
777,0.007805,8.045000,scan
778,0.007815,9.988000,scan
779,0.007823,7.648000,scan
780,0.007836,12.646000,scan
781,0.007844,7.781000,scan
782,0.007852,7.669000,scan
783,0.007860,7.623000,scan
784,0.007868,7.620000,scan
785,0.007876,7.752000,scan
786,0.007884,7.680000,scan
787,0.007893,7.705000,scan
788,0.007901,7.647000,scan
789,0.007908,7.549000,scan
790,0.007917,7.766000,scan
791,0.007925,7.710000,scan
792,0.007933,7.883000,scan
793,0.007953,18.988000,scan
794,0.007961,7.800000,scan
795,0.007969,7.763000,scan
796,0.007977,7.721000,scan
797,0.007985,7.706000,scan
798,0.007993,7.671000,scan
799,0.008001,7.647000,scan
800,0.008009,7.646000,scan
801,0.008017,7.824000,scan
802,0.008025,7.751000,scan
803,0.008033,7.654000,scan
804,0.008042,7.847000,scan
805,0.008050,8.002000,scan
806,0.008058,7.779000,scan
807,0.008066,7.732000,scan
808,0.008074,7.738000,scan
809,0.008083,7.861000,scan
810,0.008091,7.651000,scan
811,0.008099,7.705000,scan
812,0.008107,7.799000,scan
813,0.008115,7.704000,scan
814,0.008123,7.768000,scan
815,0.008131,7.670000,scan
816,0.008139,7.780000,scan
817,0.008147,7.609000,scan
818,0.008156,7.893000,scan
819,0.008170,13.871000,scan
820,0.008178,7.867000,scan
821,0.008186,7.666000,scan
822,0.008194,7.660000,scan
823,0.008203,7.809000,scan
824,0.008211,7.731000,scan
825,0.008219,7.828000,scan
826,0.008227,7.667000,scan
827,0.008235,7.647000,scan
828,0.008243,7.694000,scan
829,0.008263,19.187000,scan
830,0.008271,7.918000,scan
831,0.008280,8.227000,scan
832,0.008288,7.737000,scan
833,0.008296,7.765000,scan
834,0.008304,7.681000,scan
835,0.008312,7.694000,scan
836,0.008320,7.698000,scan
837,0.008328,7.674000,scan
838,0.008336,7.663000,scan
839,0.008344,7.686000,scan
840,0.008352,7.536000,scan
841,0.008367,13.925000,scan
842,0.008384,16.538000,scan
843,0.008392,7.713000,scan
844,0.008402,9.365000,scan
845,0.008410,7.681000,scan
