op_index,elapsed_s,latency_us,op
811,0.002299,0.745000,get
812,0.002303,3.313000,get
813,0.002304,0.429000,get
814,0.002310,5.502000,get
815,0.002311,0.732000,get
816,0.002314,2.217000,get
817,0.002315,0.789000,get
818,0.002316,0.612000,get
819,0.002317,0.419000,get
820,0.002318,0.580000,get
821,0.002319,0.557000,get
822,0.002326,7.044000,put
823,0.002331,3.949000,put
824,0.002334,2.490000,get
825,0.002335,0.632000,get
826,0.002336,0.416000,get
827,0.002337,0.414000,get
828,0.002337,0.379000,get
829,0.002339,1.161000,get
830,0.002344,4.610000,get
831,0.002345,0.591000,get
832,0.002350,4.796000,get
833,0.002351,0.433000,get
834,0.002355,2.941000,get
835,0.002356,0.426000,get
836,0.002360,4.101000,put
837,0.002361,0.642000,get
838,0.002362,0.656000,get
839,0.002363,0.414000,get
840,0.002366,3.025000,get
841,0.002367,0.391000,get
842,0.002368,0.379000,get
843,0.002370,1.479000,get
844,0.002371,0.655000,get
845,0.002372,0.685000,get
846,0.002377,4.129000,put
847,0.002378,0.959000,get
848,0.002379,0.416000,get
849,0.002380,0.907000,get
850,0.002381,0.688000,get
851,0.002383,0.677000,get
852,0.002390,6.658000,put
853,0.002392,1.126000,get
854,0.002396,4.124000,put
855,0.002399,2.656000,get
856,0.002401,1.354000,get
857,0.002403,0.877000,get
858,0.002403,0.411000,get
859,0.002408,3.936000,put
860,0.002409,0.774000,get
861,0.002411,1.380000,get
862,0.002413,1.380000,get
863,0.002414,1.077000,get
864,0.002419,3.877000,put
865,0.002421,1.693000,get
866,0.002428,6.918000,put
867,0.002433,4.162000,get
868,0.002434,0.734000,get
869,0.002435,0.683000,get
870,0.002436,0.633000,get
871,0.002441,4.034000,put
872,0.002442,0.643000,get
873,0.002443,0.587000,get
874,0.002444,0.441000,get
875,0.002447,2.972000,get
876,0.002451,3.397000,get
877,0.002456,4.183000,put
878,0.002457,0.779000,get
879,0.002461,3.638000,put
880,0.002462,0.734000,get
881,0.002463,0.439000,get
882,0.002471,7.612000,put
883,0.002472,0.452000,get
884,0.002477,4.126000,put
885,0.002478,0.727000,get
886,0.002482,3.443000,get
887,0.002483,0.690000,get
888,0.002488,4.391000,put
889,0.002489,0.476000,get
890,0.002500,10.165000,put
891,0.002501,0.744000,get
892,0.002502,0.615000,get
893,0.002506,3.995000,put
894,0.002511,4.341000,get
895,0.002513,1.028000,get
896,0.002515,1.422000,get
897,0.002515,0.463000,get
898,0.002517,0.959000,get
899,0.002522,4.151000,put
900,0.002522,0.479000,get
901,0.002523,0.629000,get
902,0.002528,3.777000,put
903,0.002529,0.727000,get
904,0.002530,0.665000,get
905,0.002531,0.633000,get
906,0.002532,0.418000,get
907,0.002535,2.816000,get
908,0.002537,1.707000,get
909,0.002539,0.703000,get
910,0.002540,0.588000,get
911,0.002541,1.455000,get
912,0.002542,0.630000,get
913,0.002543,0.433000,get
914,0.002551,6.980000,put
915,0.002553,1.480000,get
916,0.002554,1.193000,get
917,0.002557,2.426000,get
918,0.002558,0.740000,get
919,0.002561,2.275000,get
920,0.002562,0.647000,get
921,0.002563,0.644000,get
922,0.002565,0.724000,get
923,0.002569,4.220000,put
924,0.002570,0.498000,get
925,0.002575,4.213000,put
926,0.002576,0.495000,get
927,0.002577,0.631000,get
928,0.002581,3.773000,put
929,0.002585,3.087000,get
930,0.002587,1.466000,get
931,0.002594,6.830000,put
932,0.002599,4.068000,put
933,0.002600,1.001000,get
934,0.002601,0.428000,get
935,0.002602,0.406000,get
936,0.002617,2.994000,get
937,0.002623,5.250000,put
938,0.002627,3.950000,put
939,0.002635,7.212000,put
940,0.002640,4.385000,put
941,0.002641,0.508000,get
942,0.002642,0.807000,get
943,0.002644,1.654000,get
944,0.002645,0.803000,get
945,0.002647,1.026000,get
946,0.002648,0.701000,get
947,0.002649,0.752000,get
948,0.002654,4.312000,put
949,0.002655,0.453000,get
950,0.002656,0.619000,get
951,0.002657,0.632000,get
952,0.002662,4.251000,put
953,0.002663,1.014000,get
954,0.002664,0.726000,get
955,0.002665,0.424000,get
956,0.002666,0.405000,get
957,0.002669,2.687000,get
958,0.002670,0.756000,get
959,0.002672,0.871000,get
960,0.002672,0.415000,get
961,0.002676,3.254000,get
962,0.002677,0.665000,get
963,0.002679,1.179000,get
964,0.002680,0.729000,get
965,0.002681,0.680000,get
966,0.002684,2.005000,get
967,0.002692,8.085000,put
968,0.002693,0.635000,get
969,0.002694,0.423000,get
970,0.002695,0.626000,get
971,0.002696,0.403000,get
972,0.002697,0.678000,get
973,0.002698,0.904000,get
974,0.002700,0.654000,get
975,0.002701,1.457000,get
976,0.002702,0.659000,get
977,0.002703,0.600000,get
978,0.002705,0.679000,get
979,0.002705,0.431000,get
980,0.002710,4.110000,put
981,0.002711,0.460000,get
982,0.002712,0.648000,get
983,0.002716,3.987000,put
984,0.002720,3.354000,get
985,0.002724,3.553000,get
986,0.002725,0.437000,get
987,0.002726,0.394000,get
988,0.002738,11.199000,get
989,0.002743,4.566000,put
990,0.002744,0.692000,get
991,0.002745,0.672000,get
992,0.002753,7.516000,put
993,0.002759,4.943000,put
994,0.002760,0.736000,get
995,0.002761,0.409000,get
